Column1;Column17;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16
ID;Polycolor;Language;Label;Definition;Description;Governance level ID;Governance level Label;Codelist ID;Codelist label;Reference Source;Reference Link;Status ID;Status label;Parent ID;Successor ID;Predecessor ID
http://inspire.ec.europa.eu/codelist/LithologyValue/acidicIgneousMaterial;;en;acidic igneous material;;Igneous material with more than 63 percent SiO2.;http://inspire.ec.europa.eu/registry/governance-level/eu-legal;Legal (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;CGI Controlled Vocabulary;http://resource.geosciml.org/classifier/cgi/lithology/acidic_igneous_rock;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/igneousMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/acidicIgneousRock;;en;acidic igneous rock;;Igneous rock with more than 63 percent SiO2.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/acidicIgneousMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/alkaliFeldsparGranite;;en;alkali feldspar granite;;Granitic rock that has a plagioclase to total feldspar ratio less than 0.1. QAPF field 2.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/granitoid;;
http://inspire.ec.europa.eu/codelist/LithologyValue/alkaliFeldsparRhyolite;#CCA6F2;en;alkali feldspar rhyolite;;Rhyolitoid in which the ratio of plagioclase to total feldspar is less than 0.1. QAPF field 2.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/rhyolitoid;;
http://inspire.ec.europa.eu/codelist/LithologyValue/alkaliFeldsparSyenite;;en;alkali feldspar syenite;;Alkali feldspar syenitic rock that contains 0-5 percent quartz and no feldspathoid in the QAPF fraction. QAPF field 6.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/alkaliFeldsparSyeniticRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/alkaliFeldsparSyeniticRock;;en;alkali feldspar syenitic rock;;Syenitoid with a plagioclase to total feldspar ratio of less than 0.1. QAPF fields 6, 6*, and 6'.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/syenitoid;;
http://inspire.ec.europa.eu/codelist/LithologyValue/alkaliFeldsparTrachyte;;en;alkali feldspar trachyte;;Trachytoid that has a plagioclase to total feldspar ratio less than 0.1, between 0 and 5 percent quartz in the QAPF fraction, and no feldspathoid minerals. QAPF field 6.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/alkaliFeldsparTrachyticRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/alkaliFeldsparTrachyticRock;;en;alkali feldspar trachytic rock;;Trachytoid that has a plagioclase to total feldspar ratio less than 0.1. QAPF fields 6, 6', and 6*.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/trachytoid;;
http://inspire.ec.europa.eu/codelist/LithologyValue/alkaliOlivineBasalt;#7333E6;en;alkali olivine basalt;;Alkali olivine basalt is silica-undersaturated, characterized by the absence of orthopyroxene, absence of quartz, presence of olivine, and typically contains some feldspathoid mineral, alkali feldspar or phlogopite in the groundmass. Feldspar phenocrysts typically are labradorite to andesine in composition. Augite is rich in titanium compared to augite in tholeiitic basalt. Alkali olivine basalt is relatively rich in sodium.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/basalt;;
http://inspire.ec.europa.eu/codelist/LithologyValue/amphibolite;#40D973;en;amphibolite;;"Metamorphic rock mainly consisting of green, brown or black amphibole and plagioclase (including albite), which combined form 75 percent or more of the rock, and both of which are present as major constituents. The amphibole constitutes 50 percent or more of the total mafic constituents and is present in an amount of 30 percent or more; other common minerals include quartz, clinopyroxene, garnet, epidote-group minerals, biotite, titanite and scapolite.";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/andesite;#9145EB;en;andesite;;Fine-grained igneous rock with less than 20 percent quartz and less than 10 percent feldspathoid minerals in the QAPF fraction, in which the ratio of plagioclase to total feldspar is greater 0.65. Includes rocks defined modally in QAPF fields 9 and 10 or chemically in TAS field O2 as andesite. Basalt and andesite, which share the same QAPF fields, are distinguished chemically based on silica content, with basalt defined to contain less than 52 weight percent silica. If chemical data are not available, the color index is used to distinguish the categories, with basalt defined to contain greater than 35 percent mafic minerals by volume or greater than 40 percent mafic minerals by weight. Typically consists of plagioclase (frequently zoned from labradorite to oligoclase), pyroxene, hornblende and/or biotite. Fine grained equivalent of dioritic rock.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/fineGrainedIgneousRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/anorthosite;;en;anorthosite;;Anorthositic rock that contains between 0 and 5 percent quartz and no feldspathoid mineral in the QAPF fraction. QAPF field 10.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/anorthositicRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/anorthositicRock;#F7ABC4;en;anorthositic rock;;Leucocratic phaneritic crystalline igneous rock consisting essentially of plagioclase, often with small amounts of pyroxene. By definition, colour index M is less than 10, and plagiclase to total feldspar ratio is greater than 0.9. Less than 20 percent quartz and less than 10 percent feldspathoid in the QAPF fraction. QAPF field 10, 10*, and 10'.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/phaneriticIgneousRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/anthraciteCoal;#BFBFBF;en;anthracite coal;;"Coal that has vitrinite mean random reflectance greater than 2.0% (determined in conformance with ISO 7404-5). Less than 12-14 percent volatiles (dry, ash free), greater than 91 percent fixed carbon (dry, ash free basis). The highest rank coal; very hard, glossy, black, with semimetallic luster, semi conchoidal fracture.";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/coal;;http://inspire.ec.europa.eu/codelist/LithologyValue/anthrazit
http://inspire.ec.europa.eu/codelist/LithologyValue/anthrazit;;en;anthrazit;;"Coal that has vitrinite mean random reflectance greater than 2.0% (determined in conformance with ISO 7404-5). Less than 12-14 percent volatiles (dry, ash free), greater than 91 percent fixed carbon (dry, ash free basis). The highest rank coal; very hard, glossy, black, with semimetallic luster, semi conchoidal fracture.";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/superseded;Superseded;http://inspire.ec.europa.eu/codelist/LithologyValue/coal;http://inspire.ec.europa.eu/codelist/LithologyValue/anthraciteCoal;
http://inspire.ec.europa.eu/codelist/LithologyValue/anthropogenicConsolidatedMaterial;#C7C7BE;en;anthropogenic consolidated material;;Consolidated material known to have artificial (human-related) origin.;http://inspire.ec.europa.eu/registry/governance-level/eu-legal;Legal (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/anthropogenicMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/anthropogenicMaterial;;en;anthropogenic material;;"Material known to have artificial (human-related) origin; insufficient information to classify in more detail.";http://inspire.ec.europa.eu/registry/governance-level/eu-legal;Legal (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;CGI Controlled Vocabulary;http://resource.geosciml.org/classifier/cgi/lithology/anthropogenic_material;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/compoundMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/anthropogenicUnconsolidatedMaterial;#ADA699;en;anthropogenic unconsolidated material;;Unconsolidated material known to have artificial (human-related) origin.;http://inspire.ec.europa.eu/registry/governance-level/eu-legal;Legal (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;CGI Controlled Vocabulary;http://resource.geosciml.org/classifier/cgi/lithology/anthropogenic_unconsolidated_material;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/anthropogenicMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/aphanite;;en;aphanite;;Rock that is too fine grained to categorize in more detail.;http://inspire.ec.europa.eu/registry/governance-level/eu-legal;Legal (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;CGI Controlled Vocabulary;http://resource.geosciml.org/classifier/cgi/lithology/aphanite;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/rock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/aplite;#FFCC33;en;aplite;;"Light coloured crystalline rock, characterized by a fine grained allotriomorphic-granular (aplitic, saccharoidal or xenomorphic) texture; typically granitic composition, consisting of quartz, alkali feldspar and sodic plagioclase.";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/phaneriticIgneousRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/arenit;;en;arenit;;Clastic sandstone that contains less than 10 percent matrix. Matrix is mud-size silicate minerals (clay, feldspar, quartz, rock fragments, and alteration products) of detrital or diagenetic nature.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/superseded;Superseded;http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone;http://inspire.ec.europa.eu/codelist/LithologyValue/arenite;
http://inspire.ec.europa.eu/codelist/LithologyValue/arenite;#F2E080;en;arenite;;Clastic sandstone that contains less than 10 percent matrix. Matrix is mud-size silicate minerals (clay, feldspar, quartz, rock fragments, and alteration products) of detrital or diagenetic nature.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone;;http://inspire.ec.europa.eu/codelist/LithologyValue/arenit
http://inspire.ec.europa.eu/codelist/LithologyValue/ashAndLapilli;#BF4DCC;en;ash and lapilli;;Tephra in which less than 25 percent of fragments are greater than 64 mm in longest dimension;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/tephra;;
http://inspire.ec.europa.eu/codelist/LithologyValue/ashBrecciaBombOrBlockTephra;#CC59D9;en;ash breccia, bomb, or block tephra;;Tephra in which more than 25 percent of particles are greater than 64 mm in largest dimension. Includes ash breccia, bomb tephra and block tephra of Gillespie and Styles (1999);http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/tephra;;
http://inspire.ec.europa.eu/codelist/LithologyValue/ashTuffLapillistoneAndLapilliTuff;#B259CC;en;ash tuff, lapillistone, and lapilli tuff;;Pyroclastic rock in which less than 25 percent of rock by volume are more than 64 mm in longest diameter. Includes tuff, lapilli tuff, and lapillistone.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/pyroclasticRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/basalt;#6600FF;en;basalt;;"Fine-grained or porphyritic igneous rock with less than 20 percent quartz, and less than 10 percent feldspathoid minerals, in which the ratio of plagioclase to total feldspar is greater 0.65. Typically composed of calcic plagioclase and clinopyroxene; phenocrysts typically include one or more of calcic plagioclase, clinopyroxene, orthopyroxene, and olivine. Includes rocks defined modally in QAPF fields 9 and 10 or chemically in TAS field B as basalt. Basalt and andesite are distinguished chemically based on silica content, with basalt defined to contain less than 52 weight percent silica. If chemical data are not available, the color index is used to distinguish the categories, with basalt defined to contain greater than 35 percent mafic minerals by volume or greater than 40 percent mafic minerals by weight.";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/basicIgneousRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/basanite;#8080F2;en;basanite;;Tephritoid that has a plagioclase to total feldspar ratio greater than 0.9, and contains more than 10 percent normative (CIPW) olivine.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/tephritoid;;
http://inspire.ec.europa.eu/codelist/LithologyValue/basaniticFoidite;;en;basanitic foidite;;Foiditoid that contains less than 90 percent feldspathoid minerals in the QAPF fraction, and has a plagioclase to total feldspar ratio that is greater than 0.5, with greater than 10 percent normative olivine.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/foiditoid;;
http://inspire.ec.europa.eu/codelist/LithologyValue/basicIgneousMaterial;;en;basic igneous material;;Igneous material with between 45 and 52 percent SiO2.;http://inspire.ec.europa.eu/registry/governance-level/eu-legal;Legal (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;CGI Controlled Vocabulary;http://resource.geosciml.org/classifier/cgi/lithology/basic_igneous_rock;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/igneousMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/basicIgneousRock;;en;basic igneous rock;;Igneous rock with between 45 and 52 percent SiO2.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/basicIgneousMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/bauxite;#BFE6D9;en;bauxite;;"Highly aluminous material containing abundant aluminium hydroxides (gibbsite, less commonly boehmite, diaspore) and aluminium-substituted iron oxides or hydroxides and generally minor or negligible kaolin minerals; may contain up to 20 percent quartz. Commonly has a pisolitic or nodular texture, and may be cemented.";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/materialFormedInSurficialEnvironment;;
http://inspire.ec.europa.eu/codelist/LithologyValue/biogenicSediment;#D9CC80;en;biogenic sediment;;Sediment composed of greater than 50 percent material of biogenic origin. Because the biogenic material may be skeletal remains that are not organic, all biogenic sediment is not necessarily organic-rich.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/sediment;;
http://inspire.ec.europa.eu/codelist/LithologyValue/biogenicSilicaSedimentaryRock;#BFD973;en;biogenic silica sedimentary rock;;Sedimentary rock that consists of at least 50 percent silicate mineral material, deposited directly by biological processes at the depositional surface, or in particles formed by biological processes within the basin of deposition.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/nonClasticSiliceousSedimentaryRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/bitumen;#C7C7BE;en;bitumen;;A composite material composed primarily of bitumen and mineral aggregates, e.g. gravel;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;;;
http://inspire.ec.europa.eu/codelist/LithologyValue/bituminousCoal;#CCB8A6;en;bituminous coal;;"Coal that has vitrinite mean random reflectance greater than 0.6% and less than 2.0% (determined in conformance with ISO 7404-5), or has a gross calorific value greater than 24 MJ/kg (determined in conformance with ISO 1928). Hard, black, organic rich sedimentary rock; contains less than 91 percent fixed carbon on a dry, mineral-matter-free basis, and greater than 13-14 percent volatiles (dry, ash free). Formed from the compaction or induration of variously altered plant remains similar to those of peaty deposits.";http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/coal;;
http://inspire.ec.europa.eu/codelist/LithologyValue/boninite;#9E52EB;en;boninite;;andesitic rock that contains more than 8 percent MgO. Typically consists of phenocrysts of protoenstatite, orthopyroxene, clinopyroxene, and olivine in a glassy base full of crystallites, and exhibits textures characterisitc of rapid crystal growth.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/andesite;;
http://inspire.ec.europa.eu/codelist/LithologyValue/boulderGravelSizeSediment;;en;boulder gravel size sediment;;Sediment containing greater than 30 percent boulder-size particles (greater than 256 mm in diameter);http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/gravelSizeSediment;;
http://inspire.ec.europa.eu/codelist/LithologyValue/boundstone;;en;boundstone;;Sedimentary carbonate rock with preserved biogenic texture, whose original components were bound and encrusted together during deposition by the action of plants and animals during deposition, and remained substantially in the position of growth.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateSedimentaryRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/breccia;#F86740;en;breccia;;"Coarse-grained material composed of angular broken rock fragments; the fragments typically have sharp edges and unworn corners.";http://inspire.ec.europa.eu/registry/governance-level/eu-legal;Legal (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;CGI Controlled Vocabulary;http://resource.geosciml.org/classifier/cgi/lithology/breccia;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/compoundMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/brecciaGougeSeries;;en;breccia-gouge series;;Fault material with features such as void spaces (filled or unfilled), or unconsolidated matrix material between fragments, indicating loss of cohesion during deformation. Includes fault-related breccia and gouge.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/faultRelatedMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/buildingRubble;#B3B3AA;en;building rubble;;Material of various size originating from broken down buildings or former road coatings;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;;;
http://inspire.ec.europa.eu/codelist/LithologyValue/calcareousCarbonateSediment;;en;calcareous carbonate sediment;;Carbonate sediment with a calcite (plus aragonite) to dolomite ratio greater than 1 to 1. Includes lime-sediments.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/calcareousCarbonateSedimentaryMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/calcareousCarbonateSedimentaryMaterial;;en;calcareous carbonate sedimentary material;;Carbonate sedimentary material of unspecified consolidation state with a calcite (plus aragonite) to dolomite ratio greater than 1 to 1. Includes lime-sediments, limestone and dolomitic limestone.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateSedimentaryMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/calcareousCarbonateSedimentaryRock;;en;calcareous carbonate sedimentary rock;;Carbonate sedimentary rock with a calcite (plus aragonite) to dolomite ratio greater than 1 to 1. Includes limestone and dolomitic limestone.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/calcareousCarbonateSedimentaryMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateMud;;en;carbonate mud;;Carbonate sediment composed of less than 25 percent clasts that have a maximum diameter more than 2 mm, and the ratio of sand size to mud size clasts is less than one.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateSediment;;
http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateMudstone;;en;carbonate mudstone;;Mudstone that consists of greater than 50 percent carbonate minerals of any origin in the mud size fraction.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateSedimentaryRock;;
http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateOoze;#E6E6CC;en;carbonate ooze;;ooze that consists of more than 50 percent carbonate skeletal remains;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateMud;;
http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateRichMud;;en;carbonate rich mud;;Mud size sediment that contains between 10 and 50 percent carbonate minerals in any size fraction. Carbonate origin is not specified.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/mudSizeSediment;;
http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateRichMudstone;;en;carbonate rich mudstone;;Mudstone that contains between 10 and 50 percent carbonate minerals in the mud size fraction. Carbonate origin is not specified.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/genericMudstone;;
http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateSediment;#0DB3C9;en;carbonate sediment;;Sediment in which at least 50 percent of the primary and/or recrystallized constituents are composed of one (or more) of the carbonate minerals calcite, aragonite and dolomite, in particles of intrabasinal origin.;http://inspire.ec.europa.eu/registry/governance-level/eu-technical;Technical (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;;;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateSedimentaryMaterial;;
http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateSedimentaryMaterial;;en;carbonate sedimentary material;;Sedimentary material in which at least 50 percent of the primary and/or recrystallized constituents are composed of one (or more) of the carbonate minerals calcite, aragonite and dolomite, in particles of intrabasinal origin.;http://inspire.ec.europa.eu/registry/governance-level/eu-legal;Legal (EU);http://inspire.ec.europa.eu/codelist/LithologyValue;Lithology;CGI Controlled Vocabulary;http://resource.geosciml.org/classifier/cgi/lithology/carbonate_sedimentary_rock;http://inspire.ec.europa.eu/registry/status/valid;Valid;http://inspire.ec.europa.eu/codelist/LithologyValue/sedimentaryMaterial;;
